id,title,opening_date,closing_date,previews_date,year,theatre_id,theatre_name,production_type,show_type,show_type_simple,intermissions,n_performances,run_time,show_never_opened,revival,pre_broadway,limited_run,repertory,other_titles,official_website,production_type_simple
1135,Patience,1900-03-19 00:00:00,NULL,NULL,1900,7125,American Theatre,Revival,Operetta,Musical,1,8,NULL,0,1,0,0,0,"Patience, or, Bunthorne's Bride (full title)",NULL,Revival
1136,The Pirates of Penzance,1900-02-05 00:00:00,NULL,NULL,1900,7125,American Theatre,Revival,Operetta,Musical,1,8,NULL,0,1,0,0,0,The Pirates of Penzance or The Slave of Duty (full title),NULL,Revival
1140,A Romance of Athlone,1900-01-29 00:00:00,NULL,NULL,1900,7090,Haverly's 14th Street Theatre,Original Production,Play,Play,1,41,NULL,0,0,0,0,0,NULL,NULL,Original
1141,A Royal Rogue,1900-12-24 00:00:00,NULL,NULL,1900,5017,Broadway Theatre,Original Production,Musical,Musical,1,30,NULL,0,0,0,0,0,NULL,NULL,Original
1142,A Runaway Girl,1900-04-23 00:00:00,1900-06-02 00:00:00,NULL,1900,7561,Daly's Theatre,Revival,Musical,Musical,1,40,NULL,0,1,0,0,0,NULL,NULL,Revival
1145,Sons of Ham,1900-10-15 00:00:00,NULL,NULL,1900,7557,Star Theatre,Original Production,Musical,Musical,1,8,NULL,0,0,0,0,0,NULL,NULL,Original
1160,Nell Gwynne,1901-05-06 00:00:00,NULL,NULL,1901,7661,Koster and Bial's Music Hall,Revival,Musical,Musical,1,12,NULL,0,1,0,0,0,NULL,NULL,Revival
1166,Alphonse and Gaston,NULL,NULL,NULL,1902,0,NULL,Original Production,Musical,Musical,1,NULL,NULL,1,0,0,0,0,NULL,NULL,Original
1185,A Trip to Buffalo,1902-03-24 00:00:00,NULL,NULL,1902,7557,Star Theatre,Original Production,Musical,Musical,1,9,NULL,0,0,0,0,0,NULL,NULL,Original
1202,A Son of Rest,1903-08-17 00:00:00,NULL,NULL,1903,7090,Haverly's 14th Street Theatre,Original Production,Musical,Musical,1,16,NULL,0,0,0,0,0,NULL,NULL,Original
1207,Zig-Zag Alley,1903-01-19 00:00:00,NULL,NULL,1903,7557,Star Theatre,Original Production,Musical,Musical,1,8,NULL,0,0,0,0,0,NULL,NULL,Original
1212,Fatinitza,1904-12-26 00:00:00,NULL,NULL,1904,5017,Broadway Theatre,NULL,Musical,Musical,1,35,NULL,0,0,0,0,0,NULL,NULL,NULL
1219,In Dahomey,1904-08-27 00:00:00,NULL,NULL,1904,5720,Grand Opera House,Revival,Musical,Musical,1,17,NULL,0,1,0,0,0,NULL,NULL,Revival
1225,The Old Homestead,1904-09-12 00:00:00,NULL,NULL,1904,5331,New York Theatre,NULL,Play,Play,1,61,NULL,0,0,0,0,0,NULL,NULL,NULL
1236,Bankers and Brokers,1905-09-04 00:00:00,NULL,NULL,1905,6622,West End Theatre,Original Production,Musical,Musical,1,24,NULL,0,0,0,0,0,NULL,NULL,Original
1240,Boccaccio,1905-02-27 00:00:00,1905-03-25 00:00:00,NULL,1905,5017,Broadway Theatre,Revival,Musical,Musical,1,NULL,NULL,0,1,0,0,0,NULL,NULL,Revival
1247,Giroflé-Girofla,1905-01-31 00:00:00,NULL,NULL,1905,5017,Broadway Theatre,NULL,Musical,Musical,1,16,NULL,0,0,0,0,0,NULL,NULL,NULL
1248,His Honor the Mayor of the Bowery,1905-01-07 00:00:00,NULL,NULL,1905,7396,Murray Hill Theatre,Original Production,Musical,Musical,1,9,NULL,0,0,0,0,0,NULL,NULL,Original
1249,A Hot Old Time,1905-05-27 00:00:00,NULL,NULL,1905,7396,Murray Hill Theatre,Revival,Musical,Musical,1,9,NULL,0,1,0,0,0,NULL,NULL,Revival
1254,A Jolly Baron,1905-09-04 00:00:00,NULL,NULL,1905,7090,Haverly's 14th Street Theatre,Original Production,Musical,Musical,1,NULL,NULL,0,0,0,0,0,NULL,NULL,Original
1262,Simple Simon Simple,1905-10-30 00:00:00,NULL,NULL,1905,6622,West End Theatre,Original Production,Musical,Musical,1,8,NULL,0,0,0,0,0,NULL,NULL,Original
1263,Sinbad,1905-02-27 00:00:00,NULL,NULL,1905,7396,Murray Hill Theatre,Original Production,Musical,Musical,1,9,NULL,0,0,0,0,0,NULL,NULL,Original
1265,The Watch on the Rhine,1905-03-20 00:00:00,NULL,NULL,1905,7396,Murray Hill Theatre,Revival,Musical,Musical,1,9,NULL,0,1,0,0,0,NULL,NULL,Revival
1268,Around the Clock,1906-10-29 00:00:00,NULL,NULL,1906,7125,American Theatre,Original Production,Musical,Musical,1,8,NULL,0,0,0,0,0,NULL,NULL,Original
1274,The Ham Tree,1906-07-30 00:00:00,NULL,NULL,1906,5331,New York Theatre,Original Production,Revue,Revue,1,40,NULL,0,0,0,0,0,NULL,NULL,Original
1290,The Auto Race,1907-11-25 00:00:00,1908-05-23 00:00:00,NULL,1907,5372,Hippodrome Theatre,Original Production,Revue,Revue,1,312,NULL,0,0,0,0,0,NULL,NULL,Original
1291,The Bad Boy and His Teddy Bears,1907-12-23 00:00:00,1908-01-18 00:00:00,NULL,1907,5892,Lincoln Square Theatre,Original Production,NULL,NULL,1,44,NULL,0,0,0,0,0,NULL,NULL,Original
1292,The Battle of Port Arthur,1907-11-25 00:00:00,1908-05-23 00:00:00,NULL,1907,5372,Hippodrome Theatre,Original Production,Musical,Musical,1,312,NULL,0,0,0,0,0,NULL,NULL,Original
1296,The Cat and the Fiddle,1907-12-16 00:00:00,NULL,NULL,1907,6622,West End Theatre,Original Production,Musical,Musical,1,8,NULL,0,0,0,0,0,NULL,NULL,Original
1298,Fascinating Flora,1907-05-20 00:00:00,NULL,NULL,1907,7167,Casino Theatre,Original Production,Musical,Musical,1,113,NULL,0,0,0,0,0,NULL,NULL,Original
1301,"George Washington, Jr.",1907-02-11 00:00:00,NULL,NULL,1907,5331,New York Theatre,Original Production,Musical,Musical,1,40,NULL,0,0,0,0,0,NULL,NULL,Original
1309,His Honor the Mayor,1907-06-03 00:00:00,NULL,NULL,1907,7566,Chickering Hall,Revival,Musical,Musical,1,16,NULL,0,1,0,0,0,NULL,NULL,Revival
1310,The Honeymooners,1907-06-03 00:00:00,1907-08-24 00:00:00,NULL,1907,7114,Aerial Gardens,Original Production,Musical,Musical,1,72,NULL,0,0,0,0,0,NULL,NULL,Original
1323,"Not Yet, But Soon",1907-03-04 00:00:00,NULL,NULL,1907,7125,American Theatre,Original Production,Musical,Musical,1,8,NULL,0,0,0,0,0,NULL,NULL,Original
1325,The Old Homestead,1907-09-30 00:00:00,NULL,NULL,1907,5339,Academy of Music,Revival,Play,Play,1,40,NULL,0,1,0,0,0,NULL,NULL,Revival
1330,The Prince of Pilsen,1907-05-06 00:00:00,NULL,NULL,1907,5339,Academy of Music,Original Production,Musical,Musical,1,32,NULL,0,0,0,0,0,NULL,NULL,Original
1331,The Rogers Brothers in Panama,1907-09-02 00:00:00,NULL,NULL,1907,5017,Broadway Theatre,Original Production,Musical,Musical,1,71,NULL,0,0,0,0,0,NULL,NULL,Original
1335,The Talk of New York,1907-12-03 00:00:00,1908-09-27 00:00:00,NULL,1907,5300,Knickerbocker Theatre,Original Production,Musical,Musical,1,173,NULL,0,0,0,0,0,NULL,NULL,Original
1343,Bandanna Land,1908-02-03 00:00:00,1908-04-18 00:00:00,NULL,1908,5052,Majestic Theatre,Original Production,Musical,Musical,1,89,NULL,0,0,0,0,0,NULL,NULL,Original
1344,The Battle of the Skies,1908-09-05 00:00:00,1909-05-29 00:00:00,NULL,1908,5372,Hippodrome Theatre,Premiere,Musical,Musical,1,448,NULL,0,0,0,0,0,NULL,NULL,Original
1348,The Merry Widow Burlesque,1908-01-02 00:00:00,NULL,NULL,1908,7487,Weber and Fields' Music Hall,Original Production,NULL,NULL,1,156,NULL,0,0,0,0,0,NULL,NULL,Original
1350,Cohan and Harris Minstrels [1908],1908-08-03 00:00:00,NULL,NULL,1908,5331,New York Theatre,Original Production,NULL,NULL,1,32,NULL,0,0,0,0,0,NULL,NULL,Original
1351,Fifty Miles from Boston,1908-02-03 00:00:00,NULL,NULL,1908,5049,Lyric Theatre,Original Production,NULL,NULL,1,40,NULL,0,0,0,0,0,NULL,NULL,Original
1355,The Gay Musician,1908-05-18 00:00:00,NULL,NULL,1908,7566,Chickering Hall,Original Production,Musical,Musical,1,21,NULL,0,0,0,0,0,NULL,NULL,Original
1357,The Golden Butterfly,1908-10-12 00:00:00,NULL,NULL,1908,5017,Broadway Theatre,Original Production,Musical,Musical,1,48,NULL,0,0,0,0,0,NULL,NULL,Original
1358,Little Nemo,1908-10-20 00:00:00,1909-01-23 00:00:00,NULL,1908,5169,New Amsterdam Theatre,Original Production,Musical,Musical,1,111,NULL,0,0,0,0,0,NULL,NULL,Original
1362,The Merry Widow and the Devil,1908-11-16 00:00:00,NULL,NULL,1908,6622,West End Theatre,Original Production,Burlesque,Burlesque,1,24,NULL,0,0,0,0,0,NULL,NULL,Original
1370,The Old Homestead,1908-10-05 00:00:00,NULL,NULL,1908,5339,Academy of Music,Revival,Play,Play,1,24,NULL,0,1,0,0,0,NULL,NULL,Revival
1371,A Parisian Model,1908-01-06 00:00:00,1908-01-25 00:00:00,NULL,1908,5017,Broadway Theatre,Original Production,Musical,Musical,1,21,NULL,0,0,0,0,0,NULL,NULL,Original
1379,Sporting Days,1908-09-05 00:00:00,1909-05-29 00:00:00,NULL,1908,5372,Hippodrome Theatre,Original Production,Musical,Musical,1,448,NULL,0,0,0,0,0,NULL,NULL,Original
1380,Three Twins,1908-06-15 00:00:00,1909-03-20 00:00:00,NULL,1908,7292,Herald Square Theatre,Original Production,Musical,Musical,1,289,NULL,0,0,0,0,0,NULL,NULL,Original
1381,The Three Wishes,1908-09-05 00:00:00,1909-05-29 00:00:00,NULL,1908,5372,Hippodrome Theatre,Original Production,Musical,Musical,1,448,NULL,0,0,0,0,0,"The Three Wishes, or, the Land of the Birds",NULL,Original
1383,The Yankee Prince,1908-04-20 00:00:00,1908-08-29 00:00:00,NULL,1908,5300,Knickerbocker Theatre,Original Production,Musical,Musical,1,112,NULL,0,0,0,0,0,NULL,NULL,Original
1385,The Belle of Brittany,1909-11-08 00:00:00,1910-01-08 00:00:00,NULL,1909,5346,Daly's Theatre,Original Production,Musical,Musical,1,72,NULL,0,0,0,0,0,NULL,NULL,Original
1388,Cohan and Harris Minstrels [1909],1909-08-16 00:00:00,NULL,NULL,1909,5331,New York Theatre,Original Production,NULL,NULL,1,16,NULL,0,0,0,0,0,NULL,NULL,Original
1393,Havana,1909-02-11 00:00:00,NULL,NULL,1909,7167,Casino Theatre,Original Production,Musical,Musical,1,236,NULL,0,0,0,0,0,NULL,NULL,Original
1398,The Man Who Owns Broadway,1909-10-11 00:00:00,NULL,NULL,1909,5331,New York Theatre,Original Production,Musical,Musical,1,128,NULL,0,0,0,0,0,NULL,NULL,Original
1400,The Midnight Sons,1909-05-22 00:00:00,NULL,NULL,1909,5017,Broadway Theatre,Original Production,Musical,Musical,1,257,NULL,0,0,0,0,0,NULL,NULL,Original
1407,The Red Moon,1909-05-03 00:00:00,NULL,NULL,1909,5052,Majestic Theatre,Original Production,Musical,Musical,1,32,NULL,0,0,0,0,0,NULL,NULL,Original
1408,The Rose of Algeria,1909-09-20 00:00:00,NULL,NULL,1909,7292,Herald Square Theatre,Original Production,Musical,Musical,1,48,NULL,0,0,0,0,0,NULL,NULL,Original
1410,The Bachelor Belles,1910-11-07 00:00:00,1910-12-03 00:00:00,NULL,1910,5135,Globe Theatre,Original Production,Musical,Musical,1,32,NULL,0,0,0,0,0,NULL,NULL,Original
1412,The Chocolate Soldier,1910-10-03 00:00:00,NULL,NULL,1910,7189,Circle Theatre,Revival,Operetta,Musical,1,8,NULL,0,1,0,0,0,NULL,NULL,Revival
1428,The Mikado,1910-05-30 00:00:00,NULL,NULL,1910,7167,Casino Theatre,Revival,Operetta,Musical,1,48,NULL,0,1,0,0,0,"The Mikado, or, the Town of Titipu (full title)",NULL,Revival
1432,Our Miss Gibbs,1910-08-29 00:00:00,1910-10-22 00:00:00,NULL,1910,5300,Knickerbocker Theatre,Original Production,Musical,Musical,1,57,NULL,0,0,0,0,0,NULL,NULL,Original
1438,Up and Down Broadway,1910-07-18 00:00:00,1910-09-17 00:00:00,NULL,1910,7167,Casino Theatre,Original Production,Musical,Musical,1,72,NULL,0,0,0,0,0,NULL,NULL,Original
1439,The Yankee Girl,1910-02-10 00:00:00,1910-05-01 00:00:00,NULL,1910,7292,Herald Square Theatre,Original Production,Musical,Musical,1,92,NULL,0,0,0,0,0,NULL,NULL,Original
1443,Barry of Ballymore,1911-01-30 00:00:00,NULL,NULL,1911,5339,Academy of Music,Original Production,Musical,Musical,1,24,NULL,0,0,0,0,0,NULL,NULL,Original
1444,La Belle Paree,1911-03-20 00:00:00,1911-06-10 00:00:00,NULL,1911,5090,Winter Garden Theatre,Original Production,Musical,Musical,1,96,NULL,0,0,0,0,0,NULL,NULL,Original
1445,Betsy,1911-12-11 00:00:00,NULL,NULL,1911,7292,Herald Square Theatre,Original Production,Musical,Musical,1,32,NULL,0,0,0,0,0,NULL,NULL,Original
1446,The Bohemian Girl,1911-03-13 00:00:00,NULL,NULL,1911,5052,Majestic Theatre,Revival,Opera,Opera,1,24,NULL,0,1,0,0,0,"The Bohemian Girl, or, the Merry Zingara (full title)",NULL,Revival
1449,The Duchess,1911-10-16 00:00:00,NULL,NULL,1911,7358,Lyric Theatre,Original Production,Musical,Musical,1,24,NULL,0,0,0,0,0,NULL,NULL,Original
1450,The Enchantress,1911-10-19 00:00:00,NULL,NULL,1911,5331,New York Theatre,Original Production,Musical,Musical,1,112,NULL,0,0,0,0,0,NULL,NULL,Original
1455,"Hello, Paris",1911-08-19 00:00:00,1911-09-30 00:00:00,NULL,1911,7237,Folies-Bergere,Original Production,Musical,Musical,1,38,NULL,0,0,0,0,0,NULL,NULL,Original
1458,H.M.S. Pinafore,1911-05-29 00:00:00,NULL,NULL,1911,7167,Casino Theatre,Revival,Musical,Musical,1,48,NULL,0,1,0,0,0,"H.M.S. Pinafore, or, the Lass That Loved a Sailor",NULL,Revival
1459,The Happiest Night of His Life,1911-02-20 00:00:00,NULL,NULL,1911,5271,Criterion Center Stage Right,Original Production,NULL,NULL,1,24,NULL,0,0,0,0,0,NULL,NULL,Original
1466,The Little Millionaire,1911-09-25 00:00:00,1912-03-09 00:00:00,NULL,1911,5266,George M. Cohan's Theatre,Original Production,Musical,Musical,1,192,NULL,0,0,0,0,0,NULL,NULL,Original
1469,Marriage a la Carte,1911-01-02 00:00:00,NULL,NULL,1911,7167,Casino Theatre,Original Production,Musical,Musical,1,64,NULL,0,0,0,0,0,NULL,NULL,Original
1480,Vera Violetta,1911-11-20 00:00:00,1912-02-24 00:00:00,NULL,1911,5090,Winter Garden Theatre,Original Production,Musical,Musical,1,112,NULL,0,0,0,0,0,NULL,NULL,Original
1484,An Aztec Romance,1912-09-16 00:00:00,1912-09-21 00:00:00,NULL,1912,7375,Manhattan Opera House,Original Production,Play with Music,Play,1,8,NULL,0,0,0,0,0,NULL,NULL,Original
1486,Baron Trenck,1912-03-11 00:00:00,1912-04-13 00:00:00,NULL,1912,7167,Casino Theatre,Original Production,Musical,Musical,1,40,NULL,0,0,0,0,0,NULL,NULL,Original
1494,(From) Broadway to Paris,1912-11-20 00:00:00,NULL,NULL,1912,7070,Winter Garden Theatre,Original Production,Musical,Musical,1,77,NULL,0,0,0,0,0,NULL,NULL,Original
1498,H.M.S. Pinafore,1912-06-27 00:00:00,NULL,NULL,1912,7167,Casino Theatre,Revival,Musical,Musical,1,2,NULL,0,1,0,0,0,"H.M.S. Pinafore, or, the Lass That Loved a Sailor",NULL,Revival
1500,The Lady of the Slipper,1912-10-28 00:00:00,1913-05-17 00:00:00,NULL,1912,5135,Globe Theatre,Original Production,Musical,Musical,1,232,NULL,0,0,0,0,0,"The Lady of the Slipper, or, a Modern Cinderella",NULL,Original
1502,Macushla,1912-02-05 00:00:00,1912-02-24 00:00:00,NULL,1912,5720,Grand Opera House,Original Production,NULL,NULL,1,24,NULL,0,0,0,0,0,NULL,NULL,Original
1505,The Merry Countess,1912-08-20 00:00:00,1912-12-14 00:00:00,NULL,1912,7167,Casino Theatre,Original Production,Musical,Musical,1,135,NULL,0,0,0,0,0,NULL,NULL,Original
1506,The Mikado,1912-06-29 00:00:00,1912-06-29 00:00:00,NULL,1912,7167,Casino Theatre,Revival,Operetta,Musical,1,2,NULL,0,1,0,0,0,"The Mikado, or, the Town of Titipu (full title)",NULL,Revival
1510,A Night With the Pierrots,1912-03-05 00:00:00,1912-06-29 00:00:00,NULL,1912,5090,Winter Garden Theatre,Original Production,Musical,Musical,1,136,NULL,0,0,0,0,0,NULL,NULL,Original
1511,Oh! Oh! Delphine,1912-09-30 00:00:00,1913-05-02 00:00:00,NULL,1912,5300,Knickerbocker Theatre,Original Production,Musical,Musical,1,258,NULL,0,0,0,0,0,NULL,NULL,Original
1514,Patience,1912-05-06 00:00:00,1912-06-01 00:00:00,NULL,1912,5049,Lyric Theatre,Revival,Operetta,Musical,1,32,NULL,0,1,0,0,0,"Patience, or, Bunthorne's Bride (full title)",NULL,Revival
1516,The Red Petticoat,1912-11-13 00:00:00,1913-01-04 00:00:00,NULL,1912,5346,Daly's Theatre,Original Production,Musical,Musical,1,61,NULL,0,0,0,0,0,Look Who’s Here (working title),NULL,Original
1521,Sesostra,1912-03-05 00:00:00,1912-06-29 00:00:00,NULL,1912,5090,Winter Garden Theatre,Original Production,Musical,Musical,1,136,NULL,0,0,0,0,0,NULL,NULL,Original
1527,Whirl of Society,1912-03-05 00:00:00,1912-06-29 00:00:00,NULL,1912,5090,Winter Garden Theatre,Original Production,Musical,Musical,1,136,NULL,0,0,0,0,0,NULL,NULL,Original
1530,The Beggar Student,1913-03-22 00:00:00,NULL,NULL,1913,7167,Casino Theatre,Revival,Musical,Musical,1,33,NULL,0,1,0,0,0,Der Bettelstudent (German title),NULL,Revival
1533,The Geisha,1913-03-27 00:00:00,NULL,NULL,1913,7488,44th Street Theatre,Revival,Musical,Musical,1,52,NULL,0,1,0,0,0,NULL,NULL,Revival
1534,The Girl on the Film,1913-12-29 00:00:00,NULL,NULL,1913,5000,44th Street Theatre,Original Production,Musical,Musical,1,64,NULL,0,0,0,0,0,NULL,NULL,Original
1536,High Jinks,1913-12-10 00:00:00,NULL,NULL,1913,5049,Lyric Theatre,Original Production,Musical,Musical,1,213,NULL,0,0,0,0,0,NULL,NULL,Original
1537,The Honeymoon Express,1913-02-06 00:00:00,NULL,NULL,1913,5090,Winter Garden Theatre,Original Production,Musical,Musical,1,156,NULL,0,0,0,0,0,NULL,NULL,Original
1538,H.M.S. Pinafore,1913-05-05 00:00:00,NULL,NULL,1913,7167,Casino Theatre,Revival,Musical,Musical,1,8,NULL,0,1,0,0,0,"H.M.S. Pinafore, or, the Lass That Loved a Sailor",NULL,Revival
1539,Hop O' My Thumb,1913-11-26 00:00:00,NULL,NULL,1913,7375,Manhattan Opera House,Original Production,NULL,NULL,1,46,NULL,0,0,0,0,0,NULL,NULL,Original
1540,Iolanthe,1913-05-12 00:00:00,NULL,NULL,1913,7167,Casino Theatre,Revival,Opera,Opera,1,40,NULL,0,1,0,0,0,"Iolanthe, or, the Peer and the Pen",NULL,Revival
1541,Iole,1913-12-29 00:00:00,NULL,NULL,1913,5211,Longacre Theatre,Original Production,Musical,Musical,1,24,NULL,0,0,0,0,0,NULL,NULL,Original
1543,Lieber Augustin,1913-09-03 00:00:00,NULL,NULL,1913,7167,Casino Theatre,Original Production,Operetta,Musical,1,37,NULL,0,0,0,0,0,Miss Caprice (post-Broadway tour title),NULL,Original
1544,The Little Cafe,1913-11-10 00:00:00,NULL,NULL,1913,5169,New Amsterdam Theatre,Original Production,Musical,Musical,1,144,NULL,0,0,0,0,0,NULL,NULL,Original
1545,The Madcap Duchess,1913-11-11 00:00:00,NULL,NULL,1913,5135,Globe Theatre,Original Production,Musical,Musical,1,71,NULL,0,0,0,0,0,NULL,NULL,Original
1546,The Man With Three Wives,1913-01-23 00:00:00,NULL,NULL,1913,7487,Weber and Fields' Music Hall,Original Production,Operetta,Musical,1,52,NULL,0,0,0,0,0,NULL,NULL,Original
1548,The Mikado,1913-04-21 00:00:00,1913-05-03 00:00:00,NULL,1913,7167,Casino Theatre,Revival,Operetta,Musical,1,16,NULL,0,1,0,0,0,"The Mikado, or, the Town of Titipu (full title)",NULL,Revival
1552,"Oh, I Say!",1913-10-30 00:00:00,NULL,NULL,1913,7167,Casino Theatre,Original Production,Musical,Musical,1,68,NULL,0,0,0,0,0,NULL,NULL,Original
1553,The Passing Show of 1913,1913-07-24 00:00:00,NULL,NULL,1913,7070,Winter Garden Theatre,Original Production,NULL,NULL,1,58,NULL,0,0,0,0,0,NULL,NULL,Original
1554,The Pleasure Seekers,1913-11-03 00:00:00,NULL,NULL,1913,5090,Winter Garden Theatre,Original Production,Revue,Revue,1,72,NULL,0,0,0,0,0,NULL,NULL,Original
1556,Rob Roy,1913-09-15 00:00:00,NULL,NULL,1913,5250,Liberty Theatre,NULL,Musical,Musical,1,24,NULL,0,0,0,0,0,NULL,NULL,NULL
1558,The Sunshine Girl,1913-02-03 00:00:00,NULL,NULL,1913,5300,Knickerbocker Theatre,Original Production,Musical,Musical,1,181,NULL,0,0,0,0,0,NULL,NULL,Original
1559,When Dreams Come True,1913-08-18 00:00:00,NULL,NULL,1913,5049,Lyric Theatre,Original Production,Musical,Musical,1,64,NULL,0,0,0,0,0,NULL,NULL,Original
1564,Dancing Around,1914-10-10 00:00:00,NULL,NULL,1914,5090,Winter Garden Theatre,Original Production,Musical,Musical,1,145,NULL,0,0,0,0,0,NULL,NULL,Original
1566,The Débutante,1914-12-07 00:00:00,NULL,NULL,1914,5300,Knickerbocker Theatre,Original Production,Musical,Musical,1,48,NULL,0,0,0,0,0,NULL,NULL,Original
1569,"Hello, Broadway!",1914-12-25 00:00:00,NULL,NULL,1914,5889,Astor Theatre,Original Production,Revue,Revue,1,123,NULL,0,0,0,0,0,NULL,NULL,Original
1570,H.M.S. Pinafore,1914-04-09 00:00:00,NULL,NULL,1914,5372,Hippodrome Theatre,Revival,Musical,Musical,1,77,NULL,0,1,0,0,0,"H.M.S. Pinafore, or, the Lass That Loved a Sailor",NULL,Revival
1578,The Only Girl,1914-11-02 00:00:00,NULL,NULL,1914,5449,39th Street Theatre,Original Production,Musical,Musical,1,240,NULL,0,0,0,0,0,NULL,NULL,Original
1580,The Passing Show of 1914,1914-06-01 00:00:00,NULL,NULL,1914,7070,Winter Garden Theatre,Original Production,NULL,NULL,1,133,NULL,0,0,0,0,0,NULL,NULL,Original
1582,The Queen of the Movies,1914-01-12 00:00:00,NULL,NULL,1914,5135,Globe Theatre,Original Production,Musical,Musical,1,104,NULL,0,0,0,0,0,NULL,NULL,Original
1587,The Laughing Husband,1914-02-02 00:00:00,NULL,NULL,1914,5300,Knickerbocker Theatre,Original Production,Musical,Musical,1,48,NULL,0,0,0,0,0,NULL,NULL,Original
1590,When Claudia Smiles,1914-02-02 00:00:00,NULL,NULL,1914,5449,39th Street Theatre,Original Production,NULL,NULL,1,56,NULL,0,0,0,0,0,NULL,NULL,Original
1594,The Girl from Utah,1915-08-09 00:00:00,NULL,NULL,1915,5300,Knickerbocker Theatre,Original Production,Musical,Musical,1,24,NULL,0,0,0,0,0,NULL,NULL,Original
1597,H.M.S. Pinafore,1915-04-19 00:00:00,1915-06-19 00:00:00,NULL,1915,7094,48th Street Theatre,Revival,Musical,Musical,1,NULL,NULL,0,1,0,1,1,"H.M.S. Pinafore, or, the Lass That Loved a Sailor",NULL,Revival
1599,Iolanthe,1915-06-10 00:00:00,1915-06-17 00:00:00,NULL,1915,7094,48th Street Theatre,Revival,Opera,Opera,1,4,NULL,0,1,0,1,1,"Iolanthe, or, the Peer and the Pen",NULL,Revival
1601,90 in the Shade,1915-01-25 00:00:00,NULL,NULL,1915,5300,Knickerbocker Theatre,Original Production,Musical,Musical,1,40,NULL,0,0,0,0,0,NULL,NULL,Original
1602,Katinka,1915-12-23 00:00:00,NULL,NULL,1915,5000,44th Street Theatre,Original Production,Musical,Musical,1,220,NULL,0,0,0,0,0,NULL,NULL,Original
1603,Maid in America,1915-02-18 00:00:00,NULL,NULL,1915,5090,Winter Garden Theatre,Original Production,Revue,Revue,1,108,NULL,0,0,0,0,0,NULL,NULL,Original
1604,The Mikado,1915-05-10 00:00:00,1915-06-19 00:00:00,NULL,1915,7094,48th Street Theatre,Revival,Operetta,Musical,1,20,NULL,0,1,0,1,1,"The Mikado, or, the Town of Titipu (full title)",NULL,Revival
1605,Miss Information,1915-10-05 00:00:00,NULL,NULL,1915,5266,George M. Cohan's Theatre,Original Production,Musical,Musical,1,47,NULL,0,0,0,0,0,NULL,NULL,Original
1607,Nobody Home,1915-04-20 00:00:00,NULL,NULL,1915,7429,Princess Theatre,Original Production,NULL,NULL,1,135,NULL,0,0,0,0,0,NULL,NULL,Original
1608,The Passing Show of 1915,1915-05-29 00:00:00,NULL,NULL,1915,7070,Winter Garden Theatre,Original Production,Revue,Revue,1,145,NULL,0,0,0,0,0,NULL,NULL,Original
1611,The Princess Pat,1915-09-29 00:00:00,NULL,NULL,1915,5028,Cort Theatre,Original Production,Opera,Opera,1,158,NULL,0,0,0,0,0,NULL,NULL,Original
